# BUSCO version is: 3.0.0 
# The lineage dataset is: tetrapoda_odb9 (Creation date: 2016-02-13, number of species: 55, number of BUSCOs: 3950)
# To reproduce this run: python /mnt/lustre/software/linuxbrew/colsa/bin/busco -i /mnt/lustre/macmaneslab/shared/Stuckert/Stuckert_Ranitomeya_imitator_genome/imitator.1.3.6.fa -o Ranitomeya_imitator_genome_BUSCO -l /mnt/lustre/macmaneslab/ams1236/Oyster_River_Protocol/busco_dbs/tetrapoda_odb9/ -m genome -c 40 -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG09070AYX	Complete	scaffold65_pilon_pilon	10235240	10242304	384.1	204
EOG09070AZH	Complete	scaffold6_pilon_pilon	7901534	7943711	463.2	209
EOG09070AZJ	Complete	scaffold4_pilon_pilon	15518398	15561383	447.6	282
EOG09070AZQ	Duplicated	scaffold10_pilon_pilon	1570607	1579198	437.3	184
EOG09070AZQ	Duplicated	scaffold3314_pilon_pilon	24508	32182	404.8	184
EOG09070AZS	Complete	scaffold114_pilon_pilon	105928	124512	406.7	210
EOG09070B01	Complete	scaffold371_pilon_pilon	630582	642029	332.7	201
EOG09070B07	Complete	scaffold4_pilon_pilon	14086622	14098451	308.0	191
EOG09070B0D	Complete	scaffold109_pilon_pilon	1323440	1351283	412.1	198
EOG09070B0P	Complete	scaffold5_pilon_pilon	20666387	20692838	318.2	204
EOG09070B0Q	Complete	scaffold372_pilon_pilon	995556	1041342	333.1	212
EOG09070B0R	Complete	scaffold7_pilon_pilon	22288062	22323848	298.7	199
EOG09070B0U	Complete	scaffold1060_pilon_pilon	243006	249091	444.2	261
EOG09070B1P	Complete	scaffold27_pilon_pilon	14170881	14222652	421.5	265
EOG09070B21	Duplicated	scaffold39_pilon_pilon	14689442	14717479	472.0	206
EOG09070B21	Duplicated	scaffold8394_pilon_pilon	91340	118757	440.4	205
EOG09070B2A	Complete	scaffold3369_pilon_pilon	158714	178035	217.8	216
EOG09070B2L	Complete	scaffold4_pilon_pilon	6194820	6216090	156.6	166
EOG09070B2Q	Complete	scaffold91_pilon_pilon	8106474	8107361	360.2	242
EOG09070B2Y	Complete	scaffold162_pilon_pilon	1950242	1954691	338.1	231
EOG09070B2Z	Duplicated	scaffold111_pilon_pilon	3078153	3094549	408.1	205
EOG09070B2Z	Duplicated	scaffold4822_pilon_pilon	100934	142330	366.6	205
EOG09070B3C	Complete	scaffold9_pilon_pilon	8199424	8229367	425.5	200
EOG09070B3G	Complete	scaffold23_pilon_pilon	7294116	7315605	398.9	217
EOG09070B3S	Complete	scaffold6877_pilon_pilon	32317	102411	1002.0	492
EOG09070B4K	Duplicated	scaffold2130_pilon_pilon	174259	191474	388.8	192
EOG09070B4K	Duplicated	scaffold23_pilon_pilon	18991988	18998917	410.5	191
EOG09070B4L	Complete	scaffold44_pilon_pilon	9535721	9554672	393.5	225
EOG09070B4P	Complete	scaffold158_pilon_pilon	3276817	3285343	418.1	182
EOG09070B4T	Complete	scaffold31_pilon_pilon	13837881	13847355	241.2	123
EOG09070B4Y	Complete	scaffold169_pilon_pilon	710494	718893	307.3	169
EOG09070B50	Complete	scaffold31_pilon_pilon	7404975	7418905	289.4	185
EOG09070B54	Complete	scaffold79_pilon_pilon	3398054	3425827	370.5	201
EOG09070B5C	Complete	scaffold180_pilon_pilon	1182126	1203690	290.4	154
EOG09070B5N	Complete	scaffold8_pilon_pilon	18301427	18324328	455.7	216
EOG09070B5P	Complete	scaffold20_pilon_pilon	12461638	12469362	386.5	189
EOG09070B6B	Missing
EOG09070B7X	Complete	scaffold19_pilon_pilon	760594	770999	366.9	204
EOG09070B7Y	Complete	scaffold99_pilon_pilon	2273629	2288488	308.1	235
EOG09070B86	Complete	scaffold1080_pilon_pilon	584	12218	352.6	183
EOG09070B89	Complete	scaffold8_pilon_pilon	21891060	21891713	386.4	193
EOG09070B8F	Fragmented	scaffold52_pilon_pilon	10604760	10605338	307.7	162
EOG09070B8N	Duplicated	scaffold38_pilon_pilon	1863447	1886237	389.5	181
EOG09070B8N	Duplicated	scaffold8583_pilon_pilon	12616	18161	378.8	181
EOG09070B8T	Complete	scaffold3759_pilon_pilon	236920	241034	323.1	149
EOG09070B8U	Complete	scaffold7_pilon_pilon	12380990	12404487	589.9	293
EOG09070B8W	Complete	scaffold30_pilon_pilon	7244586	7264776	335.1	166
EOG09070B93	Duplicated	scaffold4371_pilon_pilon	23585	34491	290.8	159
EOG09070B93	Duplicated	scaffold52_pilon_pilon	11415243	11418422	337.2	162
EOG09070B94	Complete	scaffold148_pilon_pilon	2847765	2867780	425.6	202
EOG09070B97	Duplicated	scaffold2946_pilon_pilon	233488	265132	326.1	177
EOG09070B97	Duplicated	scaffold99_pilon_pilon	3763910	3784337	345.2	178
EOG09070BBG	Duplicated	scaffold4471_pilon_pilon	40112	90155	420.9	232
EOG09070BBG	Duplicated	scaffold7_pilon_pilon	4095683	4138390	449.7	232
EOG09070BBH	Complete	scaffold89_pilon_pilon	3643675	3646917	484.4	256
EOG09070BBP	Complete	scaffold23773_pilon_pilon	1725	20466	335.7	185
EOG09070BBR	Complete	scaffold50_pilon_pilon	9799012	9805214	453.8	245
EOG09070BBW	Complete	scaffold2_pilon_pilon	2121035	2148422	394.9	185
EOG09070BBX	Complete	scaffold453_pilon_pilon	242610	274123	261.3	197
EOG09070BCC	Duplicated	scaffold14_pilon_pilon	8733805	8752930	404.8	196
EOG09070BCC	Duplicated	scaffold4004_pilon_pilon	36669	75909	351.6	196
EOG09070BCL	Complete	scaffold178_pilon_pilon	3259198	3300624	488.4	213
EOG09070BCM	Complete	scaffold64_pilon_pilon	5656119	5682022	385.4	186
EOG09070BCT	Complete	scaffold1_pilon_pilon	54293461	54328166	502.4	252
EOG09070BCX	Complete	scaffold23_pilon_pilon	13984135	13987851	513.9	246
EOG09070BCY	Duplicated	scaffold16_pilon_pilon	2793744	2823299	407.0	213
EOG09070BCY	Duplicated	scaffold4356_pilon_pilon	51158	104881	420.9	213
EOG09070BD3	Complete	scaffold26_pilon_pilon	15377096	15384271	278.8	133
EOG09070BD4	Fragmented	scaffold1747_pilon_pilon	48227	62807	316.2	161
EOG09070BD8	Complete	scaffold114_pilon_pilon	250650	259360	401.2	202
EOG09070BDV	Duplicated	scaffold14153_pilon_pilon	57045	69682	296.7	165
EOG09070BDV	Duplicated	scaffold32_pilon_pilon	13561176	13570909	330.9	166
EOG09070BDX	Complete	scaffold86_pilon_pilon	3656980	3682787	352.4	163
EOG09070BE1	Complete	scaffold48_pilon_pilon	5606412	5616096	393.5	239
EOG09070BE9	Complete	scaffold34_pilon_pilon	8989863	9003014	430.5	213
EOG09070BEA	Duplicated	scaffold33039_pilon_pilon	3146	22964	377.2	193
EOG09070BEA	Duplicated	scaffold8_pilon_pilon	10579261	10599422	393.7	193
EOG09070BEC	Complete	scaffold92_pilon_pilon	1287005	1310111	248.3	179
EOG09070BED	Complete	scaffold38_pilon_pilon	2828296	2835686	351.5	166
EOG09070BEJ	Complete	scaffold34_pilon_pilon	10203809	10221058	339.2	226
EOG09070BEK	Complete	scaffold5465_pilon_pilon	215160	225926	280.1	150
EOG09070BEL	Complete	scaffold58_pilon_pilon	1502178	1508790	324.4	168
EOG09070BEV	Complete	scaffold5_pilon_pilon	18369907	18382053	394.4	213
EOG09070BEW	Complete	scaffold4_pilon_pilon	19524125	19547182	316.9	211
EOG09070BF1	Complete	scaffold4335_pilon_pilon	128204	154634	349.0	216
EOG09070BFT	Complete	scaffold26_pilon_pilon	12636338	12646953	301.6	164
EOG09070BFV	Complete	scaffold192_pilon_pilon	3299101	3302322	475.5	224
EOG09070BG8	Complete	scaffold13_pilon_pilon	3034079	3038334	434.0	205
EOG09070BGB	Duplicated	scaffold13_pilon_pilon	14134916	14147940	366.8	197
EOG09070BGB	Duplicated	scaffold5135_pilon_pilon	70925	107148	355.0	197
EOG09070BGE	Complete	scaffold305_pilon_pilon	1143281	1161138	504.6	237
EOG09070BGK	Complete	scaffold141_pilon_pilon	1412976	1447412	257.3	145
EOG09070BGL	Complete	scaffold65_pilon_pilon	8034546	8043552	577.9	347
EOG09070BGQ	Complete	scaffold31_pilon_pilon	16749737	16757261	319.3	152
EOG09070BHO	Complete	scaffold82_pilon_pilon	4658275	4679924	435.4	218
EOG09070BHP	Duplicated	scaffold39_pilon_pilon	3710078	3752529	324.9	164
EOG09070BHP	Duplicated	scaffold4758_pilon_pilon	72596	145052	290.3	163
EOG09070BHU	Complete	scaffold4_pilon_pilon	7116882	7124892	406.3	231
EOG09070BHY	Duplicated	scaffold1168_pilon_pilon	366564	375807	278.6	206
EOG09070BHY	Duplicated	scaffold1_pilon_pilon	22910481	22933547	325.6	168
EOG09070BHZ	Complete	scaffold276_pilon_pilon	1099134	1126228	267.3	151
EOG09070BI2	Complete	scaffold744_pilon_pilon	114618	133358	294.9	194
EOG09070BJ5	Complete	scaffold18_pilon_pilon	1304208	1331058	327.4	175
EOG09070BJ6	Duplicated	scaffold42_pilon_pilon	2857279	2866901	349.8	194
EOG09070BJ6	Duplicated	scaffold7212_pilon_pilon	58979	86280	313.4	194
EOG09070BJE	Complete	scaffold20_pilon_pilon	7252281	7285230	261.1	169
EOG09070BJG	Complete	scaffold20_pilon_pilon	11110168	11126323	397.4	189
EOG09070BJH	Complete	scaffold165_pilon_pilon	372052	387345	429.4	225
EOG09070BJO	Complete	scaffold8_pilon_pilon	13374101	13392007	330.7	209
EOG09070BK4	Complete	scaffold88_pilon_pilon	7433280	7441299	402.3	179
EOG09070BKE	Complete	scaffold135_pilon_pilon	769706	774143	365.8	180
EOG09070BKH	Duplicated	scaffold23_pilon_pilon	8132279	8148947	373.9	222
EOG09070BKH	Duplicated	scaffold36_pilon_pilon	13859242	13875772	434.3	221
EOG09070BKM	Complete	scaffold77_pilon_pilon	2839725	2852603	288.8	216
EOG09070BKQ	Complete	scaffold5_pilon_pilon	9990141	10019443	271.8	142
EOG09070BKR	Duplicated	scaffold1836_pilon_pilon	146477	161458	256.1	150
EOG09070BKR	Duplicated	scaffold22_pilon_pilon	20410353	20420641	288.4	151
EOG09070BKZ	Duplicated	scaffold114_pilon_pilon	6274850	6283288	436.1	203
EOG09070BKZ	Duplicated	scaffold6228_pilon_pilon	72761	102625	401.2	201
EOG09070BLF	Complete	scaffold14_pilon_pilon	24377518	24393557	237.1	127
EOG09070BLI	Complete	scaffold33_pilon_pilon	5943255	5968512	355.8	192
EOG09070BLJ	Complete	scaffold34_pilon_pilon	3437739	3452158	354.0	192
EOG09070BLX	Duplicated	scaffold35_pilon_pilon	8158677	8189284	299.6	182
EOG09070BLX	Duplicated	scaffold664_pilon_pilon	125858	161528	275.9	169
EOG09070BM1	Duplicated	scaffold300_pilon_pilon	1098846	1105288	326.0	161
EOG09070BM1	Duplicated	scaffold850_pilon_pilon	358212	370642	304.9	161
EOG09070BM6	Complete	scaffold1_pilon_pilon	4540585	4556361	320.1	184
EOG09070BMD	Complete	scaffold367_pilon_pilon	14160	57373	292.4	165
EOG09070BMF	Complete	scaffold1904_pilon_pilon	195168	219079	329.7	174
EOG09070BMG	Complete	scaffold41_pilon_pilon	9744521	9806573	294.7	150
EOG09070BMH	Duplicated	scaffold2017_pilon_pilon	210474	268521	274.9	166
EOG09070BMH	Duplicated	scaffold52_pilon_pilon	2665154	2725662	302.8	165
EOG09070BMJ	Complete	scaffold7_pilon_pilon	3673052	3682670	412.2	225
EOG09070BMT	Complete	scaffold1_pilon_pilon	15396203	15408034	401.6	190
EOG09070BMZ	Complete	scaffold96_pilon_pilon	90629	96105	423.2	191
EOG09070BN0	Complete	scaffold25_pilon_pilon	13522387	13595491	639.3	493
EOG09070BNB	Fragmented	scaffold43_pilon_pilon	12108413	12109053	219.3	123
EOG09070BNG	Complete	scaffold36_pilon_pilon	4844544	4849489	305.6	146
EOG09070BNO	Duplicated	scaffold10_pilon_pilon	20667754	20668497	406.5	200
EOG09070BNO	Duplicated	scaffold19855_pilon_pilon	13712	14452	370.1	200
EOG09070BNP	Duplicated	scaffold17168_pilon_pilon	36809	43509	302.3	149
EOG09070BNP	Duplicated	scaffold48_pilon_pilon	10671688	10684767	314.4	149
EOG09070BNV	Duplicated	scaffold1495_pilon_pilon	79934	94698	282.4	163
EOG09070BNV	Duplicated	scaffold5_pilon_pilon	33175396	33180731	327.3	175
EOG09070BNW	Complete	scaffold58_pilon_pilon	6581024	6582479	377.7	207
EOG09070BO0	Complete	scaffold26_pilon_pilon	1711144	1726230	408.9	224
EOG09070BO6	Complete	scaffold114_pilon_pilon	3386707	3436551	359.7	203
EOG09070BO8	Complete	scaffold52_pilon_pilon	3377757	3379156	344.4	187
EOG09070BOD	Complete	scaffold1500_pilon_pilon	229589	245131	435.5	263
EOG09070BPF	Complete	scaffold555_pilon_pilon	495396	502926	298.9	171
EOG09070BQ0	Complete	scaffold30_pilon_pilon	1588586	1603399	385.9	184
EOG09070BQ1	Complete	scaffold43_pilon_pilon	9665516	9692891	317.0	171
EOG09070BQ2	Duplicated	scaffold17_pilon_pilon	4129528	4143807	450.5	242
EOG09070BQ2	Duplicated	scaffold446_pilon_pilon	358446	369357	421.6	242
EOG09070BQ6	Duplicated	scaffold53238_pilon_pilon	3955	5898	294.9	168
EOG09070BQ6	Duplicated	scaffold88_pilon_pilon	828539	831356	309.8	169
EOG09070BQ7	Missing
EOG09070BQK	Missing
EOG09070BQN	Duplicated	scaffold20439_pilon_pilon	28140	34479	355.3	191
EOG09070BQN	Duplicated	scaffold98_pilon_pilon	62486	66973	356.0	188
EOG09070BR5	Complete	scaffold56_pilon_pilon	857860	867423	308.9	146
EOG09070BR7	Duplicated	scaffold4593_pilon_pilon	190131	208517	236.0	129
EOG09070BR7	Duplicated	scaffold49_pilon_pilon	4006585	4009006	260.2	129
EOG09070BS1	Duplicated	scaffold1240_pilon_pilon	360091	363191	384.2	200
EOG09070BS1	Duplicated	scaffold1_pilon_pilon	59298578	59306804	402.7	200
EOG09070BS3	Complete	scaffold186_pilon_pilon	3437518	3445351	336.5	174
EOG09070BS9	Complete	scaffold58_pilon_pilon	6209694	6218288	261.2	156
EOG09070BSC	Complete	scaffold4_pilon_pilon	9466002	9487706	377.5	187
EOG09070BSH	Complete	scaffold28_pilon_pilon	562352	564247	358.5	170
EOG09070BSX	Duplicated	scaffold126_pilon_pilon	3712358	3713249	330.3	173
EOG09070BSX	Duplicated	scaffold642_pilon_pilon	214116	227145	331.9	173
EOG09070BSY	Complete	scaffold102_pilon_pilon	4732446	4775875	376.1	198
EOG09070BT6	Complete	scaffold2_pilon_pilon	41011225	41016058	314.4	168
EOG09070BT9	Duplicated	scaffold4135_pilon_pilon	9775	19083	310.6	170
EOG09070BT9	Duplicated	scaffold8_pilon_pilon	19577641	19601272	347.5	170
EOG09070BTH	Complete	scaffold177_pilon_pilon	2363547	2375383	347.5	166
EOG09070BTP	Complete	scaffold5_pilon_pilon	18619665	18621392	377.9	203
EOG09070BTV	Complete	scaffold96_pilon_pilon	5682946	5687324	260.4	147
EOG09070BU5	Complete	scaffold459_pilon_pilon	246163	246987	354.7	191
EOG09070BU8	Duplicated	scaffold15_pilon_pilon	16939349	16961161	369.7	197
EOG09070BU8	Duplicated	scaffold4599_pilon_pilon	95936	103456	327.6	188
EOG09070BUT	Complete	scaffold17_pilon_pilon	4098175	4131783	351.1	233
EOG09070BV1	Complete	scaffold37_pilon_pilon	6760934	6824399	357.2	183
EOG09070BVB	Complete	scaffold95_pilon_pilon	2974963	3002694	307.9	170
EOG09070BVY	Complete	scaffold168_pilon_pilon	2438369	2450233	535.8	309
EOG09070BWJ	Complete	scaffold44_pilon_pilon	10311412	10316284	228.9	136
EOG09070BXK	Complete	scaffold97_pilon_pilon	4338374	4355774	299.6	170
EOG09070BXN	Complete	scaffold13_pilon_pilon	10479456	10566624	330.4	158
EOG09070BXR	Complete	scaffold5158_pilon_pilon	111381	121112	301.7	162
EOG09070BXV	Complete	scaffold3401_pilon_pilon	41927	57456	405.9	186
EOG09070BXX	Complete	scaffold16_pilon_pilon	10312767	10313351	273.7	156
EOG09070BY5	Duplicated	scaffold36_pilon_pilon	2164413	2176706	170.9	132
EOG09070BY5	Duplicated	scaffold4652_pilon_pilon	26275	37867	188.8	139
EOG09070BY6	Complete	scaffold114_pilon_pilon	1116847	1128087	220.6	150
EOG09070BY8	Duplicated	scaffold248_pilon_pilon	108645	131271	264.1	142
EOG09070BY8	Duplicated	scaffold33998_pilon_pilon	10505	23862	231.9	142
EOG09070BYG	Duplicated	scaffold17038_pilon_pilon	48724	62861	348.7	190
EOG09070BYG	Duplicated	scaffold92_pilon_pilon	128219	144739	387.4	191
EOG09070BYZ	Complete	scaffold5335_pilon_pilon	124366	124977	370.3	195
EOG09070BZ3	Complete	scaffold2170_pilon_pilon	317475	337288	220.1	179
EOG09070BZP	Complete	scaffold29_pilon_pilon	5978799	5981360	317.7	168
EOG09070BZV	Duplicated	scaffold2348_pilon_pilon	8653	39268	325.8	163
EOG09070BZV	Duplicated	scaffold638_pilon_pilon	557984	576368	312.2	161
EOG09070BZX	Complete	scaffold7_pilon_pilon	19140571	19157618	386.4	195
EOG09070C0I	Complete	scaffold185_pilon_pilon	48070	58704	362.7	193
EOG09070C1L	Complete	scaffold50_pilon_pilon	7599355	7609629	350.9	177
EOG09070C2A	Complete	scaffold91_pilon_pilon	993457	997619	552.9	268
EOG09070C2D	Complete	scaffold13_pilon_pilon	12344190	12350403	555.2	262
EOG09070C2F	Complete	scaffold94_pilon_pilon	359855	369963	652.4	445
EOG09070C33	Complete	scaffold19_pilon_pilon	7319497	7333391	267.8	174
EOG09070C3B	Duplicated	scaffold153_pilon_pilon	3136317	3140958	355.8	171
EOG09070C3B	Duplicated	scaffold7493_pilon_pilon	86118	90830	321.2	167
EOG09070C3C	Complete	scaffold125_pilon_pilon	5382185	5417354	98.0	123
EOG09070C3H	Complete	scaffold70_pilon_pilon	9545855	9555690	316.6	162
EOG09070C3O	Complete	scaffold76_pilon_pilon	4986300	5036188	292.4	133
EOG09070C3P	Complete	scaffold14743_pilon_pilon	46212	70114	341.9	171
EOG09070C3W	Complete	scaffold80_pilon_pilon	865817	869188	269.8	177
EOG09070C40	Duplicated	scaffold20180_pilon_pilon	37668	50033	260.5	139
EOG09070C40	Duplicated	scaffold39_pilon_pilon	3774346	3781630	294.6	138
EOG09070C41	Duplicated	scaffold143_pilon_pilon	5190710	5191297	395.7	171
EOG09070C41	Duplicated	scaffold28_pilon_pilon	11989104	11989691	386.7	171
EOG09070C48	Complete	scaffold27_pilon_pilon	1747994	1784728	344.9	189
EOG09070C4E	Complete	scaffold204_pilon_pilon	3348959	3349534	367.4	173
EOG09070C4J	Complete	scaffold22_pilon_pilon	2025296	2037871	384.8	202
EOG09070C4O	Complete	scaffold30_pilon_pilon	12738742	12770561	292.6	198
EOG09070C4U	Complete	scaffold10_pilon_pilon	14856792	14884158	484.4	233
EOG09070C54	Complete	scaffold60_pilon_pilon	6801078	6865415	304.6	164
EOG09070C5A	Complete	scaffold91_pilon_pilon	7633096	7643325	332.1	177
EOG09070C5L	Complete	scaffold17_pilon_pilon	8476966	8499725	363.3	228
EOG09070C5M	Complete	scaffold42_pilon_pilon	2767198	2775335	280.8	176
EOG09070C5Z	Missing
EOG09070C60	Duplicated	scaffold1246_pilon_pilon	440371	473260	368.5	181
EOG09070C60	Duplicated	scaffold177_pilon_pilon	165427	174873	394.0	181
EOG09070C65	Complete	scaffold878_pilon_pilon	342728	377951	400.6	193
EOG09070C68	Complete	scaffold6743_pilon_pilon	125569	144684	331.0	164
EOG09070C6I	Complete	scaffold21_pilon_pilon	13570672	13616395	178.4	138
EOG09070C6O	Complete	scaffold10_pilon_pilon	19246548	19255598	231.7	154
EOG09070C6Z	Duplicated	scaffold23_pilon_pilon	11411337	11421469	391.8	183
EOG09070C6Z	Duplicated	scaffold4734_pilon_pilon	91201	104025	342.5	182
EOG09070C7J	Complete	scaffold63_pilon_pilon	7528713	7548586	250.7	225
EOG09070C7K	Duplicated	scaffold1756_pilon_pilon	352762	396668	335.7	176
EOG09070C7K	Duplicated	scaffold34_pilon_pilon	6488412	6518480	357.7	176
EOG09070C7U	Duplicated	scaffold1083_pilon_pilon	268608	276242	322.3	187
EOG09070C7U	Duplicated	scaffold31_pilon_pilon	7683783	7691136	379.1	187
EOG09070C86	Complete	scaffold58_pilon_pilon	8036651	8080245	425.6	210
EOG09070C88	Complete	scaffold854_pilon_pilon	503207	542463	316.7	155
EOG09070C8I	Complete	scaffold22_pilon_pilon	2173340	2217954	327.1	172
EOG09070C8X	Complete	scaffold8_pilon_pilon	2409975	2431966	366.5	177
EOG09070C8Y	Duplicated	scaffold39_pilon_pilon	13783278	13793432	257.8	118
EOG09070C8Y	Duplicated	scaffold4326_pilon_pilon	88066	90677	257.9	118
EOG09070C96	Fragmented	scaffold123_pilon_pilon	2581398	2585342	131.2	61
EOG09070C97	Complete	scaffold9313_pilon_pilon	75592	95313	234.6	206
EOG09070C9E	Complete	scaffold15_pilon_pilon	8224883	8233557	329.9	190
EOG09070C9F	Complete	scaffold73_pilon_pilon	675244	696287	655.6	373
EOG09070CA7	Duplicated	scaffold14_pilon_pilon	13817005	13820637	162.4	105
EOG09070CA7	Duplicated	scaffold216_pilon_pilon	1508738	1519928	155.8	105
EOG09070CA7	Duplicated	scaffold77_pilon_pilon	7817198	7822898	140.0	102
EOG09070CAD	Complete	scaffold10_pilon_pilon	24100165	24120032	600.0	320
EOG09070CAK	Complete	scaffold75_pilon_pilon	6271791	6276181	251.9	182
EOG09070CAY	Complete	scaffold755_pilon_pilon	421286	474927	256.8	151
EOG09070CB6	Complete	scaffold139_pilon_pilon	2735808	2752818	422.1	226
EOG09070CB7	Complete	scaffold151_pilon_pilon	888582	895679	216.6	160
EOG09070CB8	Missing
EOG09070CBM	Complete	scaffold43_pilon_pilon	12019077	12041791	297.2	154
EOG09070CBN	Missing
EOG09070CBS	Complete	scaffold148_pilon_pilon	1279424	1285561	293.9	144
EOG09070CBT	Complete	scaffold4_pilon_pilon	35791470	35797986	395.0	202
EOG09070CC5	Complete	scaffold167_pilon_pilon	2221571	2242897	304.2	149
EOG09070CCH	Complete	scaffold416_pilon_pilon	957055	970822	259.5	162
EOG09070CD3	Duplicated	scaffold19_pilon_pilon	8228679	8231812	348.8	170
EOG09070CD3	Duplicated	scaffold498_pilon_pilon	771714	773873	319.9	170
EOG09070CDA	Complete	scaffold12247_pilon_pilon	33125	51353	225.1	148
EOG09070CDX	Duplicated	scaffold2_pilon_pilon	7284976	7322505	344.3	209
EOG09070CDX	Duplicated	scaffold70752_pilon_pilon	1	4147	319.7	214
EOG09070CE8	Fragmented	scaffold89_pilon_pilon	2001538	2007219	198.8	101
EOG09070CE9	Complete	scaffold22537_pilon_pilon	15615	34759	101.8	132
EOG09070CEV	Complete	scaffold87_pilon_pilon	1230472	1274738	869.2	497
EOG09070CF7	Fragmented	scaffold3004_pilon_pilon	45212	69198	186.6	102
EOG09070CF8	Duplicated	scaffold3069_pilon_pilon	37399	49180	373.9	199
EOG09070CF8	Duplicated	scaffold44_pilon_pilon	9710403	9734711	405.6	202
EOG09070CFH	Complete	scaffold31_pilon_pilon	15655541	15663547	354.4	157
EOG09070CG3	Complete	scaffold164_pilon_pilon	4442154	4490249	308.4	148
EOG09070CG5	Duplicated	scaffold15_pilon_pilon	8138791	8189711	329.8	153
EOG09070CG5	Duplicated	scaffold313_pilon_pilon	442441	457144	308.2	153
EOG09070CGE	Complete	scaffold37_pilon_pilon	11055663	11083033	236.5	177
EOG09070CGU	Complete	scaffold136_pilon_pilon	4596486	4617887	315.2	156
EOG09070CHA	Complete	scaffold83_pilon_pilon	2394713	2412750	299.4	178
EOG09070CHD	Complete	scaffold7_pilon_pilon	3589423	3590499	382.3	317
EOG09070CHF	Duplicated	scaffold277_pilon_pilon	53832	81388	325.4	187
EOG09070CHF	Duplicated	scaffold578_pilon_pilon	152245	170525	332.1	215
EOG09070CI4	Duplicated	scaffold5685_pilon_pilon	11133	46357	301.5	185
EOG09070CI4	Duplicated	scaffold7_pilon_pilon	14351159	14356746	303.1	174
EOG09070CI6	Complete	scaffold36_pilon_pilon	5840820	5858041	313.6	162
EOG09070CIV	Complete	scaffold56_pilon_pilon	156625	166382	378.1	184
EOG09070CJ9	Complete	scaffold69_pilon_pilon	1353717	1370309	311.3	185
EOG09070CKG	Duplicated	scaffold3424_pilon_pilon	6019	29307	360.2	218
EOG09070CKG	Duplicated	scaffold96_pilon_pilon	588252	614086	375.9	207
EOG09070CKM	Complete	scaffold7_pilon_pilon	3150901	3169408	301.2	200
EOG09070CKV	Duplicated	scaffold2168_pilon_pilon	76908	77435	315.1	138
EOG09070CKV	Duplicated	scaffold4696_pilon_pilon	165087	174874	294.6	132
EOG09070CKV	Duplicated	scaffold52_pilon_pilon	3494841	3495368	292.9	138
EOG09070CKX	Complete	scaffold58_pilon_pilon	4310470	4322711	782.5	421
EOG09070CLI	Duplicated	scaffold160_pilon_pilon	2766232	2780598	715.1	471
EOG09070CLI	Duplicated	scaffold4532_pilon_pilon	184847	220336	611.5	450
EOG09070CLO	Complete	scaffold30_pilon_pilon	7803958	7842782	171.0	129
EOG09070CLT	Complete	scaffold139_pilon_pilon	3562487	3567607	549.3	298
